segment_id,start_time,end_time,duration,text,video_id,video_title,video_url,personality,domain,uploader,upload_date,language,video_duration,expertise_areas
7,44.239999999999995,47.28,3.0400000000000063,stock for the month August.,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,47.28,53.8,6.519999999999996,So let's see how we need to define the Bloomberg data history function.,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,53.8,64.96,11.159999999999997,For that we just type in Bloomberg data history with the specified security with the last,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,64.96,71.75999999999999,6.799999999999997,"price which is the field, the start date and the end date.",2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,71.75999999999999,81.08,9.320000000000007,And now we just press enter and here we already have the table of all the trading days and,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,81.08,85.84,4.760000000000005,the last prices of each trading day during that month.,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,85.84,91.2,5.359999999999999,If you liked the video please subscribe for more content and see you next time.,2hd7jq2YNbg,How to use the Bloomberg Data History (BDH) function in Excel (2 minutes),https://www.youtube.com/watch?v=2hd7jq2YNbg,bloomy,finance_excel,ExplainHowToSimply,20210905,en,94,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,10.24,10.24,"Hi everyone, in this short tutorial I explain with a simple example how to deal with circular",95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,10.24,13.52,3.2799999999999994,reference errors in Excel.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,13.52,21.48,7.960000000000001,So here I have an example Excel sheet and when I open it I get this error.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,21.48,27.88,6.399999999999999,So there are one or more circular references where a formula refers to its own cell either,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,27.88,29.82,1.9400000000000013,directly or indirectly.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,29.82,37.56,7.740000000000002,So this already tells us the problem of the circular reference within the Excel file.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,37.56,45.46,7.899999999999999,So to illustrate the problem with circular references in Excel I created this small table,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,45.46,53.18,7.719999999999999,and as you can see we have two columns with IDs and we have here just some random numbers,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,53.18,56.3,3.1199999999999974,and at the end we try to sum up.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,56.3,65.74,9.439999999999998,In Excel you already see here circular references in cell C9 so this cell is causing the problem,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,65.74,73.82,8.079999999999998,and when we look into the formula so we just take the sum between C3 and C9 and as you,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,73.82,79.7,5.88000000000001,can see C9 is the cell with the formula in it so we actually have a reference to the,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,79.7,81.94,2.239999999999995,cell with the formula in it.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,81.94,83.53999999999999,1.5999999999999943,This is not going to work.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,83.54,93.5,9.959999999999994,For that we just take the sum of C3 until C8 and not C9 so we get the correct sum and,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
15,93.5,98.46000000000001,4.960000000000008,we also resolve the circular reference error in Excel.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
16,98.46000000000001,103.54,5.079999999999998,When you save it and when you open it again the error is resolved.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
17,103.54,106.06,2.519999999999996,Hit the thumbs up if you liked this tutorial.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
18,106.06,108.42,2.3599999999999994,Thanks a lot and see you next time.,95JY7KgJ5mM,Watch this to solve circular reference errors in Excel (2 minutes),https://www.youtube.com/watch?v=95JY7KgJ5mM,bloomy,finance_excel,ExplainHowToSimply,20210910,en,109,"bloomberg,excel,finance,data analysis,trading,financial modeling"
0,0.0,6.72,6.72,"Hello everyone, I hope you are all doing great.",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
1,6.72,13.96,7.240000000000001,I received a comment of a subscriber requesting a tutorial on how to bring earnings per share,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
2,13.96,16.240000000000002,2.280000000000001,EPS data to Excel.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
3,16.240000000000002,23.400000000000002,7.16,"Therefore, I will explain how to simply retrieve earnings per share data of the constituents",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
4,23.400000000000002,28.72,5.319999999999997,of the S&P 500 from Bloomberg through the spreadsheet builder in Excel.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
5,28.72,34.96,6.240000000000002,"As you know, the earnings per share is the portion of a company's profit allocated to",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
6,34.96,36.08,1.1199999999999974,each share.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
7,36.08,42.879999999999995,6.799999999999997,It is only comparable with other companies if we also take the share price into consideration.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
8,42.879999999999995,48.16,5.280000000000001,"So to get the data, you have to be locked into Bloomberg and installed the Bloomberg",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
9,48.16,49.16,1.0,Excel add-in.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
10,49.16,56.599999999999994,7.439999999999998,"Okay, to retrieve the data for all the S&P 500 constituents, we just go to spreadsheet",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
11,56.6,63.760000000000005,7.160000000000004,"builder, then we go to blank data table and here we can select our securities.",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
12,63.760000000000005,69.76,6.0,We either can type specific companies and just use the Bloomberg ticker symbol or we,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
13,69.76,74.6,4.839999999999989,can also take all companies of a specific equity index.,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
14,74.6,81.4,6.800000000000011,"So we just go here into the equity index and as you know, the SPX is the S&P 500 index",9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
15,81.4,87.24000000000001,5.840000000000003,with all the constituents here and to add them to our selected securities list on the,9eQwqtfjdgM,Earnings per share (EPS) data of the S&P500 constituents from Bloomberg in Excel,https://www.youtube.com/watch?v=9eQwqtfjdgM,bloomy,finance_excel,ExplainHowToSimply,20211106,en,244,"bloomberg,excel,finance,data analysis,trading,financial modeling"
